CaseID,Attorney,Paralegal,Legal Assistant,Status,Open Date,Pending Date,Close Date,Jurisdiction,Case Type
ID-1554,Attorney 1,Paralegal 5,Legal Assistant 1,Open,2023-05-19,,,USCIS,U Visa
ID-1555,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2023-05-19,,,USCIS,Adjustment of Status
ID-1556,Attorney 4,Paralegal 2,Legal Assistant 1,Closed,2023-05-20,2023-06-28,2025-03-19,BIA,Asylum
ID-1557,Attorney 5,Paralegal 2,Legal Assistant 1,Open,2023-05-20,,,USCIS,Relative Petition
ID-1558,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2023-05-22,2025-09-24,2025-12-15,USCIS,Relative Petition
ID-1559,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-05-22,2025-10-29,2025-11-20,Immigration Court,Motion to reopen
ID-1560,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2023-05-24,,,USCIS,U Visa
ID-1561,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2023-05-26,,,USCIS,Relative Petition
ID-1562,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2023-05-27,,,USCIS,Employment authorization
ID-1563,Attorney 2,Paralegal 2,Legal Assistant 1,Closed,2023-05-27,2023-10-23,2024-03-09,USCIS,Adjustment of Status
ID-1564,Attorney 7,Paralegal 2,Legal Assistant 1,Closed,2023-05-27,2025-10-01,2025-11-09,BIA,BIA appeal
ID-1565,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2023-05-28,,,USCIS,I-90
ID-1566,Attorney 2,Paralegal 4,Legal Assistant 2,Pending,2023-05-29,2025-10-07,,USCIS,Relative Petition
ID-1567,Attorney 2,Paralegal 5,Legal Assistant 1,Open,2023-05-29,,,Immigration Court,Asylum
ID-1568,Attorney 2,Paralegal 4,Legal Assistant 1,Closed,2023-05-31,2025-12-29,2025-12-31,USCIS,VAWA
ID-1569,Attorney 5,Paralegal 2,Legal Assistant 3,Closed,2023-05-31,2023-12-22,2025-06-30,Immigration Court,Motion to reopen
ID-1570,Attorney 2,Paralegal 1,Legal Assistant 2,Open,2023-05-31,,,USCIS,Employment authorization
ID-1571,Attorney 2,Paralegal 5,Legal Assistant 1,Pending,2023-06-01,2024-11-29,,USCIS,I-601A
ID-1572,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2023-06-01,2025-12-26,,USCIS,I-90
ID-1573,Attorney 3,Paralegal 1,Legal Assistant 3,Pending,2023-06-03,2025-10-01,,USCIS,I-90
ID-1574,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2023-06-03,,,USCIS,Naturalization
ID-1575,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2023-06-04,2024-12-25,2025-10-01,USCIS,Employment authorization
ID-1576,Attorney 2,Paralegal 3,Legal Assistant 2,Open,2023-06-04,,,USCIS,Naturalization
ID-1577,Attorney 2,Paralegal 1,Legal Assistant 3,Closed,2023-06-04,2023-12-07,2024-08-20,USCIS,I-601
ID-1578,Attorney 7,Paralegal 3,Legal Assistant 3,Pending,2023-06-05,2023-08-24,,USCIS,U Visa
ID-1579,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2023-06-05,2024-02-04,,BIA,Asylum
ID-1580,Attorney 5,Paralegal 1,Legal Assistant 3,Closed,2023-06-05,2023-08-06,2025-11-05,BIA,Asylum
ID-1581,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2023-06-07,2023-12-08,,USCIS,Asylum
ID-1582,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2023-06-08,2023-08-18,2023-10-30,BIA,Cancellation of removal
ID-1583,Attorney 7,Paralegal 3,Legal Assistant 1,Pending,2023-06-09,2025-05-23,,USCIS,Naturalization
ID-1584,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-06-10,2024-12-13,2025-01-27,USCIS,Humanitarian reinstatement
ID-1585,Attorney 4,Paralegal 1,Legal Assistant 2,Closed,2023-06-10,2024-10-07,2024-10-19,USCIS,Relative Petition
ID-1586,Attorney 2,Paralegal 1,Legal Assistant 2,Open,2023-06-10,,,USCIS,Employment authorization
ID-1587,Attorney 1,Paralegal 3,Legal Assistant 1,Closed,2023-06-10,2025-07-06,2025-12-18,USCIS,VAWA
ID-1588,Attorney 2,Paralegal 5,Legal Assistant 2,Closed,2023-06-11,2024-06-29,2024-10-07,USCIS,Employment authorization
ID-1589,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2023-06-11,,,USCIS,Adjustment of Status
ID-1590,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2023-06-12,,,USCIS,VAWA
ID-1591,Attorney 1,Paralegal 4,Legal Assistant 2,Pending,2023-06-13,2024-06-23,,USCIS,Employment authorization
ID-1592,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2023-06-16,2023-12-26,,USCIS,Employment authorization
ID-1593,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2023-06-17,,,USCIS,Humanitarian reinstatement
ID-1594,Attorney 5,Paralegal 2,Legal Assistant 1,Pending,2023-06-18,2024-08-04,,USCIS,U Visa
ID-1595,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-06-19,2023-11-28,2025-03-02,USCIS,Relative Petition
ID-1596,Attorney 5,Paralegal 1,Legal Assistant 2,Pending,2023-06-20,2024-12-17,,USCIS,Humanitarian reinstatement
ID-1597,Attorney 2,Paralegal 2,Legal Assistant 3,Closed,2023-06-20,2025-12-29,2025-12-31,USCIS,Relative Petition
ID-1598,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2023-06-22,,,USCIS,Employment authorization
ID-1599,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2023-06-22,2024-10-26,2025-09-22,USCIS,Asylum
ID-1600,Attorney 6,Paralegal 1,Legal Assistant 1,Open,2023-06-22,,,BIA,Asylum
ID-1601,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2023-06-23,,,USCIS,Relative Petition
ID-1602,Attorney 6,Paralegal 4,Legal Assistant 3,Open,2023-06-23,,,USCIS,Asylum
ID-1603,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2023-06-23,,,USCIS,I-90
ID-1604,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2023-06-24,2024-03-26,,BIA,Asylum
ID-1605,Attorney 4,Paralegal 1,Legal Assistant 1,Open,2023-06-24,,,USCIS,I-601A
ID-1606,Attorney 7,Paralegal 1,Legal Assistant 2,Closed,2023-06-25,2025-03-20,2025-12-17,BIA,BIA appeal
ID-1607,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2023-06-25,,,USCIS,I-90
ID-1608,Attorney 6,Paralegal 1,Legal Assistant 1,Open,2023-06-25,,,USCIS,Adjustment of Status
ID-1609,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2023-06-26,2025-07-19,,Immigration Court,Asylum
ID-1610,Attorney 5,Paralegal 4,Legal Assistant 1,Open,2023-06-26,,,USCIS,Asylum
ID-1611,Attorney 2,Paralegal 4,Legal Assistant 1,Open,2023-06-27,,,USCIS,Relative Petition
ID-1612,Attorney 2,Paralegal 3,Legal Assistant 3,Pending,2023-07-01,2024-09-05,,USCIS,I-751
ID-1613,Attorney 1,Paralegal 2,Legal Assistant 3,Closed,2023-07-01,2024-02-15,2024-03-23,USCIS,I-90
ID-1614,Attorney 4,Paralegal 3,Legal Assistant 1,Closed,2023-07-02,2025-04-14,2025-07-30,USCIS,Adjustment of Status
ID-1615,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2023-07-02,,,USCIS,Relative Petition
ID-1616,Attorney 2,Paralegal 4,Legal Assistant 1,Closed,2023-07-03,2023-12-21,2024-12-31,BIA,Cancellation of removal
ID-1617,Attorney 2,Paralegal 3,Legal Assistant 1,Pending,2023-07-04,2025-12-29,,USCIS,Relative Petition
ID-1618,Attorney 3,Paralegal 3,Legal Assistant 3,Closed,2023-07-04,2024-04-19,2025-06-26,USCIS,U Visa
ID-1619,Attorney 2,Paralegal 3,Legal Assistant 2,Closed,2023-07-05,2024-05-19,2025-05-22,USCIS,Naturalization
ID-1620,Attorney 3,Paralegal 2,Legal Assistant 1,Open,2023-07-05,,,USCIS,U Visa
ID-1621,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2023-07-06,2025-04-27,2025-09-13,USCIS,Humanitarian reinstatement
ID-1622,Attorney 3,Paralegal 1,Legal Assistant 1,Pending,2023-07-06,2023-07-18,,Immigration Court,Asylum
ID-1623,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2023-07-06,2024-01-07,2024-08-17,BIA,BIA appeal
ID-1624,Attorney 3,Paralegal 1,Legal Assistant 3,Closed,2023-07-09,2023-10-31,2024-01-24,Immigration Court,Motion to reopen
ID-1625,Attorney 4,Paralegal 1,Legal Assistant 1,Open,2023-07-09,,,Immigration Court,Cancellation of removal
ID-1626,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2023-07-10,,,BIA,Motion to reopen
ID-1627,Attorney 1,Paralegal 1,Legal Assistant 3,Closed,2023-07-11,2024-06-29,2025-02-22,USCIS,I-601
ID-1628,Attorney 3,Paralegal 5,Legal Assistant 1,Pending,2023-07-13,2024-11-24,,BIA,Cancellation of removal
ID-1629,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2023-07-13,2023-12-23,,USCIS,Employment authorization
ID-1630,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-07-14,2024-05-20,2024-10-21,USCIS,Humanitarian reinstatement
ID-1631,Attorney 4,Paralegal 1,Legal Assistant 1,Open,2023-07-16,,,USCIS,Humanitarian parole
ID-1632,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2023-07-17,2025-06-10,2025-10-02,USCIS,I-601
ID-1633,Attorney 2,Paralegal 3,Legal Assistant 1,Pending,2023-07-18,2025-11-08,,BIA,Motion to reopen
ID-1634,Attorney 7,Paralegal 2,Legal Assistant 1,Closed,2023-07-18,2023-07-31,2025-07-05,BIA,Asylum
ID-1635,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2023-07-18,2025-01-31,,BIA,BIA appeal
ID-1636,Attorney 1,Paralegal 2,Legal Assistant 2,Closed,2023-07-19,2023-08-12,2024-12-06,USCIS,I-90
ID-1637,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2023-07-19,,,USCIS,I-90
ID-1638,Attorney 1,Paralegal 3,Legal Assistant 2,Pending,2023-07-20,2024-10-28,,USCIS,Adjustment of Status
ID-1639,Attorney 3,Paralegal 5,Legal Assistant 2,Closed,2023-07-21,2025-09-15,2025-11-17,USCIS,Naturalization
ID-1640,Attorney 4,Paralegal 4,Legal Assistant 2,Pending,2023-07-22,2025-07-04,,USCIS,Relative Petition
ID-1641,Attorney 2,Paralegal 1,Legal Assistant 1,Pending,2023-07-23,2024-02-16,,USCIS,Naturalization
ID-1642,Attorney 1,Paralegal 3,Legal Assistant 1,Pending,2023-07-25,2024-03-12,,USCIS,I-90
ID-1643,Attorney 2,Paralegal 3,Legal Assistant 1,Open,2023-07-28,,,BIA,BIA appeal
ID-1644,Attorney 1,Paralegal 4,Legal Assistant 1,Closed,2023-07-28,2025-06-22,2025-07-01,USCIS,Adjustment of Status
ID-1645,Attorney 3,Paralegal 1,Legal Assistant 3,Pending,2023-07-29,2025-07-25,,USCIS,Adjustment of Status
ID-1646,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2023-07-31,,,Immigration Court,Cancellation of removal
ID-1647,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2023-07-31,,,USCIS,Adjustment of Status
ID-1648,Attorney 4,Paralegal 1,Legal Assistant 1,Closed,2023-08-01,2024-04-06,2025-05-20,USCIS,VAWA
ID-1649,Attorney 4,Paralegal 2,Legal Assistant 1,Open,2023-08-01,,,Immigration Court,Cancellation of removal
ID-1650,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-08-02,2023-08-05,2024-08-26,USCIS,U Visa
ID-1651,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2023-08-02,2024-08-29,2024-10-29,USCIS,Adjustment of Status
ID-1652,Attorney 2,Paralegal 4,Legal Assistant 1,Closed,2023-08-05,2025-01-31,2025-04-13,BIA,Motion to reopen
ID-1653,Attorney 1,Paralegal 2,Legal Assistant 2,Open,2023-08-05,,,BIA,Asylum
ID-1654,Attorney 1,Paralegal 5,Legal Assistant 1,Closed,2023-08-06,2024-08-30,2025-09-16,USCIS,Naturalization
ID-1655,Attorney 3,Paralegal 3,Legal Assistant 3,Closed,2023-08-06,2025-11-04,2025-12-27,Immigration Court,Asylum
ID-1656,Attorney 6,Paralegal 4,Legal Assistant 3,Open,2023-08-08,,,USCIS,Adjustment of Status
ID-1657,Attorney 2,Paralegal 3,Legal Assistant 1,Closed,2023-08-08,2025-07-21,2025-10-12,USCIS,Employment authorization
ID-1658,Attorney 2,Paralegal 1,Legal Assistant 3,Pending,2023-08-09,2025-06-29,,USCIS,I-601A
ID-1659,Attorney 3,Paralegal 1,Legal Assistant 1,Open,2023-08-12,,,USCIS,I-90
ID-1660,Attorney 2,Paralegal 4,Legal Assistant 1,Pending,2023-08-13,2023-08-31,,USCIS,Adjustment of Status
ID-1661,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-08-13,2025-08-26,2025-12-29,USCIS,I-601A
ID-1662,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2023-08-16,2025-06-02,,USCIS,I-601
ID-1663,Attorney 6,Paralegal 2,Legal Assistant 2,Pending,2023-08-17,2024-07-27,,BIA,Motion to reopen
ID-1664,Attorney 4,Paralegal 1,Legal Assistant 2,Closed,2023-08-17,2025-01-10,2025-03-15,USCIS,Naturalization
ID-1665,Attorney 6,Paralegal 1,Legal Assistant 3,Closed,2023-08-18,2025-08-01,2025-09-16,USCIS,Relative Petition
ID-1666,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2023-08-18,2025-10-11,,USCIS,Employment authorization
ID-1667,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2023-08-19,2024-12-08,2025-12-04,USCIS,Relative Petition
ID-1668,Attorney 2,Paralegal 3,Legal Assistant 2,Pending,2023-08-19,2023-09-24,,BIA,BIA appeal
ID-1669,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-08-20,2025-02-05,2025-04-04,USCIS,I-751
ID-1670,Attorney 1,Paralegal 2,Legal Assistant 1,Open,2023-08-21,,,Immigration Court,Cancellation of removal
ID-1671,Attorney 4,Paralegal 1,Legal Assistant 1,Pending,2023-08-22,2025-03-31,,USCIS,I-90
ID-1672,Attorney 3,Paralegal 2,Legal Assistant 1,Pending,2023-08-23,2023-10-13,,USCIS,Employment authorization
ID-1673,Attorney 3,Paralegal 1,Legal Assistant 2,Open,2023-08-23,,,USCIS,VAWA
ID-1674,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-08-24,2025-07-27,2025-11-08,USCIS,Employment authorization
ID-1675,Attorney 2,Paralegal 3,Legal Assistant 1,Closed,2023-08-24,2024-02-14,2024-07-14,Immigration Court,Motion to reopen
ID-1676,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2023-08-24,,,USCIS,I-601
ID-1677,Attorney 1,Paralegal 3,Legal Assistant 2,Closed,2023-08-25,2025-09-28,2025-10-30,USCIS,Employment authorization
ID-1678,Attorney 2,Paralegal 1,Legal Assistant 3,Pending,2023-08-26,2024-12-11,,USCIS,Employment authorization
ID-1679,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-08-27,2024-05-30,2025-03-04,USCIS,Naturalization
ID-1680,Attorney 7,Paralegal 1,Legal Assistant 2,Open,2023-08-27,,,Immigration Court,Motion to reopen
ID-1681,Attorney 2,Paralegal 4,Legal Assistant 1,Closed,2023-08-28,2023-10-18,2024-08-03,USCIS,Naturalization
ID-1682,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2023-08-29,2023-09-14,,USCIS,Relative Petition
ID-1683,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2023-08-30,,,USCIS,U Visa
ID-1684,Attorney 3,Paralegal 2,Legal Assistant 1,Pending,2023-08-31,2025-05-25,,USCIS,VAWA
ID-1685,Attorney 1,Paralegal 1,Legal Assistant 3,Closed,2023-08-31,2024-07-18,2025-10-26,USCIS,Employment authorization
ID-1686,Attorney 1,Paralegal 3,Legal Assistant 2,Closed,2023-09-01,2025-08-17,2025-12-28,USCIS,I-601A
ID-1687,Attorney 1,Paralegal 5,Legal Assistant 2,Pending,2023-09-03,2024-03-17,,USCIS,Naturalization
ID-1688,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2023-09-03,2025-10-25,2025-11-28,USCIS,Relative Petition
ID-1689,Attorney 2,Paralegal 2,Legal Assistant 2,Closed,2023-09-03,2025-11-12,2025-12-08,USCIS,Adjustment of Status
ID-1690,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2023-09-04,2023-11-30,2024-01-12,BIA,BIA appeal
ID-1691,Attorney 1,Paralegal 5,Legal Assistant 1,Closed,2023-09-05,2025-03-07,2025-05-17,USCIS,Asylum
ID-1692,Attorney 4,Paralegal 2,Legal Assistant 1,Pending,2023-09-05,2025-11-10,,USCIS,Adjustment of Status
ID-1693,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2023-09-06,2024-06-06,,USCIS,Naturalization
ID-1694,Attorney 2,Paralegal 5,Legal Assistant 1,Closed,2023-09-06,2023-11-03,2023-12-05,USCIS,U Visa
ID-1695,Attorney 1,Paralegal 5,Legal Assistant 2,Open,2023-09-07,,,BIA,Asylum
ID-1696,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2023-09-07,2025-09-17,2025-12-16,USCIS,Naturalization
ID-1697,Attorney 1,Paralegal 1,Legal Assistant 3,Open,2023-09-08,,,BIA,Asylum
ID-1698,Attorney 2,Paralegal 3,Legal Assistant 3,Pending,2023-09-08,2024-10-13,,USCIS,I-601
ID-1699,Attorney 1,Paralegal 4,Legal Assistant 1,Open,2023-09-11,,,USCIS,Relative Petition
ID-1700,Attorney 7,Paralegal 2,Legal Assistant 2,Open,2023-09-11,,,USCIS,Adjustment of Status
ID-1701,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2023-09-12,,,Immigration Court,Cancellation of removal
ID-1702,Attorney 6,Paralegal 1,Legal Assistant 3,Closed,2023-09-12,2023-10-05,2024-04-09,USCIS,I-90
ID-1703,Attorney 6,Paralegal 1,Legal Assistant 1,Closed,2023-09-13,2025-08-19,2025-10-04,USCIS,U Visa
ID-1704,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2023-09-13,2025-04-06,,USCIS,I-601A
ID-1705,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2023-09-13,,,USCIS,Relative Petition
ID-1706,Attorney 1,Paralegal 1,Legal Assistant 3,Closed,2023-09-13,2023-11-12,2025-08-31,USCIS,Employment authorization
ID-1707,Attorney 7,Paralegal 1,Legal Assistant 1,Closed,2023-09-14,2024-04-19,2025-07-06,USCIS,Humanitarian reinstatement
ID-1708,Attorney 2,Paralegal 4,Legal Assistant 3,Open,2023-09-15,,,USCIS,Adjustment of Status
ID-1709,Attorney 2,Paralegal 1,Legal Assistant 1,Closed,2023-09-15,2023-10-01,2025-02-23,USCIS,I-601A
ID-1710,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2023-09-16,,,BIA,BIA appeal
ID-1711,Attorney 5,Paralegal 5,Legal Assistant 1,Closed,2023-09-16,2025-11-24,2025-11-26,USCIS,I-601
ID-1712,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2023-09-16,,,USCIS,Adjustment of Status
ID-1713,Attorney 1,Paralegal 4,Legal Assistant 1,Open,2023-09-17,,,Immigration Court,Asylum
ID-1714,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-09-18,2023-10-09,2025-01-10,USCIS,I-90
ID-1715,Attorney 2,Paralegal 1,Legal Assistant 2,Open,2023-09-20,,,USCIS,VAWA
ID-1716,Attorney 5,Paralegal 2,Legal Assistant 2,Open,2023-09-20,,,USCIS,Naturalization
ID-1717,Attorney 4,Paralegal 1,Legal Assistant 1,Closed,2023-09-20,2025-07-14,2025-10-18,USCIS,I-751
ID-1718,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2023-09-20,2024-11-19,,USCIS,Naturalization
ID-1719,Attorney 1,Paralegal 1,Legal Assistant 1,Open,2023-09-21,,,USCIS,Relative Petition
ID-1720,Attorney 4,Paralegal 2,Legal Assistant 2,Closed,2023-09-21,2025-01-18,2025-05-09,USCIS,VAWA
ID-1721,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2023-09-21,2025-07-28,2025-11-22,USCIS,Naturalization
ID-1722,Attorney 1,Paralegal 3,Legal Assistant 3,Open,2023-09-22,,,USCIS,Relative Petition
ID-1723,Attorney 1,Paralegal 2,Legal Assistant 3,Open,2023-09-23,,,USCIS,I-601
ID-1724,Attorney 3,Paralegal 2,Legal Assistant 1,Open,2023-09-23,,,BIA,Cancellation of removal
ID-1725,Attorney 7,Paralegal 1,Legal Assistant 1,Open,2023-09-24,,,USCIS,Adjustment of Status
ID-1726,Attorney 3,Paralegal 2,Legal Assistant 3,Closed,2023-09-24,2025-10-05,2025-12-25,USCIS,Naturalization
ID-1727,Attorney 1,Paralegal 2,Legal Assistant 1,Pending,2023-09-24,2024-01-08,,USCIS,I-601A
ID-1728,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2023-09-24,2023-10-09,2024-05-07,BIA,Cancellation of removal
ID-1729,Attorney 1,Paralegal 3,Legal Assistant 1,Open,2023-09-26,,,BIA,BIA appeal
ID-1730,Attorney 5,Paralegal 1,Legal Assistant 2,Pending,2023-09-26,2024-01-08,,USCIS,I-601A
ID-1731,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2023-09-26,2025-04-13,2025-07-09,BIA,Cancellation of removal
ID-1732,Attorney 1,Paralegal 3,Legal Assistant 3,Open,2023-09-27,,,USCIS,Adjustment of Status
ID-1733,Attorney 2,Paralegal 1,Legal Assistant 1,Pending,2023-09-27,2025-01-09,,USCIS,I-601A
ID-1734,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2023-09-27,2023-12-06,,USCIS,Employment authorization
ID-1735,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2023-09-28,2024-04-09,2024-10-30,Immigration Court,Asylum
ID-1736,Attorney 2,Paralegal 3,Legal Assistant 2,Closed,2023-09-28,2024-12-15,2025-10-30,USCIS,VAWA
ID-1737,Attorney 4,Paralegal 1,Legal Assistant 1,Closed,2023-09-28,2025-05-23,2025-06-10,USCIS,Employment authorization
ID-1738,Attorney 5,Paralegal 1,Legal Assistant 3,Closed,2023-09-29,2024-07-08,2025-11-05,USCIS,Adjustment of Status
ID-1739,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-09-29,2025-11-20,2025-12-22,USCIS,Employment authorization
ID-1740,Attorney 1,Paralegal 2,Legal Assistant 2,Open,2023-09-29,,,USCIS,Employment authorization
ID-1741,Attorney 2,Paralegal 2,Legal Assistant 3,Closed,2023-09-30,2025-12-25,2025-12-28,USCIS,U Visa
ID-1742,Attorney 2,Paralegal 2,Legal Assistant 1,Open,2023-10-01,,,USCIS,Relative Petition
ID-1743,Attorney 1,Paralegal 3,Legal Assistant 2,Open,2023-10-01,,,USCIS,Employment authorization
ID-1744,Attorney 5,Paralegal 5,Legal Assistant 1,Pending,2023-10-01,2025-06-22,,USCIS,I-751
ID-1745,Attorney 7,Paralegal 1,Legal Assistant 2,Open,2023-10-02,,,USCIS,U Visa
ID-1746,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2023-10-03,2024-10-10,,USCIS,Employment authorization
ID-1747,Attorney 4,Paralegal 1,Legal Assistant 2,Open,2023-10-04,,,USCIS,Employment authorization
ID-1748,Attorney 3,Paralegal 1,Legal Assistant 1,Closed,2023-10-05,2025-09-22,2025-11-20,USCIS,VAWA
ID-1749,Attorney 1,Paralegal 1,Legal Assistant 3,Closed,2023-10-06,2025-05-23,2025-12-08,USCIS,I-90
ID-1750,Attorney 3,Paralegal 4,Legal Assistant 3,Pending,2023-10-07,2024-12-04,,Immigration Court,Motion to reopen
ID-1751,Attorney 1,Paralegal 1,Legal Assistant 2,Pending,2023-10-07,2024-10-04,,BIA,Motion to reopen
ID-1752,Attorney 1,Paralegal 1,Legal Assistant 3,Pending,2023-10-07,2025-08-17,,USCIS,U Visa
ID-1753,Attorney 7,Paralegal 2,Legal Assistant 1,Open,2023-10-08,,,USCIS,Adjustment of Status
ID-1754,Attorney 3,Paralegal 5,Legal Assistant 1,Open,2023-10-10,,,USCIS,U Visa
ID-1755,Attorney 1,Paralegal 1,Legal Assistant 1,Pending,2023-10-10,2025-01-05,,USCIS,Employment authorization
ID-1756,Attorney 2,Paralegal 3,Legal Assistant 1,Pending,2023-10-11,2024-03-08,,USCIS,Humanitarian parole
ID-1757,Attorney 6,Paralegal 4,Legal Assistant 2,Pending,2023-10-11,2025-12-31,,USCIS,Adjustment of Status
ID-1758,Attorney 2,Paralegal 1,Legal Assistant 2,Open,2023-10-11,,,USCIS,I-601A
ID-1759,Attorney 6,Paralegal 2,Legal Assistant 1,Closed,2023-10-11,2023-12-06,2025-07-10,Immigration Court,Motion to reopen
ID-1760,Attorney 5,Paralegal 1,Legal Assistant 1,Open,2023-10-11,,,USCIS,Relative Petition
ID-1761,Attorney 1,Paralegal 1,Legal Assistant 2,Closed,2023-10-12,2025-04-28,2025-07-06,Immigration Court,Asylum
ID-1762,Attorney 3,Paralegal 1,Legal Assistant 2,Open,2023-10-12,,,USCIS,Relative Petition
ID-1763,Attorney 3,Paralegal 1,Legal Assistant 3,Pending,2023-10-12,2025-03-27,,USCIS,Relative Petition
ID-1764,Attorney 4,Paralegal 3,Legal Assistant 1,Open,2023-10-12,,,USCIS,Employment authorization
ID-1765,Attorney 1,Paralegal 4,Legal Assistant 3,Open,2023-10-13,,,USCIS,I-601
ID-1766,Attorney 1,Paralegal 1,Legal Assistant 1,Closed,2023-10-13,2025-01-30,2025-02-16,USCIS,Adjustment of Status
ID-1767,Attorney 1,Paralegal 2,Legal Assistant 1,Closed,2023-10-13,2023-11-25,2025-04-14,USCIS,Asylum
ID-1768,Attorney 2,Paralegal 1,Legal Assistant 2,Closed,2023-10-15,2024-11-17,2025-01-16,BIA,Cancellation of removal
ID-1769,Attorney 4,Paralegal 1,Legal Assistant 1,Closed,2023-10-15,2025-10-06,2025-10-14,USCIS,I-90
ID-1770,Attorney 4,Paralegal 2,Legal Assistant 2,Open,2023-10-15,,,USCIS,Humanitarian parole
ID-1771,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2023-10-16,,,USCIS,Naturalization
ID-1772,Attorney 1,Paralegal 3,Legal Assistant 1,Pending,2023-10-18,2024-04-28,,USCIS,Naturalization
ID-1773,Attorney 1,Paralegal 1,Legal Assistant 2,Open,2023-10-18,,,USCIS,Adjustment of Status
ID-1774,Attorney 4,Paralegal 4,Legal Assistant 1,Closed,2023-10-19,2025-04-28,2025-12-27,USCIS,I-601A
ID-1775,Attorney 2,Paralegal 1,Legal Assistant 1,Open,2023-10-19,,,USCIS,Adjustment of Status
